"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://www.personaldrivers.com/,100,100,100,100,0.7 s,0.8 s,0,30 ms,0.7 s,2.9 s,100,100,100,100,0.4 s,0.4 s,0,30 ms,0.7 s,2.9 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.7 s,0.8 s,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.7 s,0.8 s,01/01/2024
https://www.personaldrivers.com/faq/,100,100,100,100,0.7 s,0.9 s,0,0 ms,0.7 s,0.9 s,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.7 s,0.9 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/private-driver/,100,100,100,100,0.6 s,0.8 s,0,10 ms,0.8 s,1.2 s,100,100,100,100,0.4 s,0.5 s,0,10 ms,0.8 s,1.2 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/pet-transport/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,1.2 s,100,100,100,100,0.4 s,0.5 s,0.011,0 ms,0.5 s,1.2 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/personal-driver/,100,96,100,100,0.7 s,0.8 s,0,10 ms,0.8 s,1.4 s,99,96,100,100,0.4 s,0.5 s,0,10 ms,0.8 s,1.4 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,100,100,100,100,0.6 s,0.9 s,0,0 ms,0.6 s,0.8 s,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.6 s,0.8 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/road-trip-driver/,100,100,100,100,0.6 s,0.9 s,0,0 ms,0.7 s,1.3 s,99,100,100,100,0.4 s,0.5 s,0,0 ms,0.7 s,1.3 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/rental-truck-driver/,99,100,100,100,0.4 s,0.7 s,0,120 ms,0.7 s,1.1 s,100,100,100,100,0.4 s,0.5 s,0,120 ms,0.7 s,1.1 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/long-distance-driver/,100,100,100,100,0.6 s,0.8 s,0,0 ms,0.7 s,0.8 s,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.7 s,0.8 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,100,96,100,100,0.5 s,0.8 s,0,40 ms,0.6 s,0.9 s,100,96,100,100,0.4 s,0.4 s,0.011,40 ms,0.6 s,0.9 s,01/01/2024
https://www.personaldrivers.com/road-trip/tools/gas-calculator/,100,100,95,100,0.5 s,0.8 s,0,10 ms,0.6 s,0.6 s,100,100,95,100,0.3 s,0.4 s,0.029,10 ms,0.6 s,0.6 s,01/01/2024
https://www.personaldrivers.com/prices-and-services/,100,100,100,100,0.6 s,0.8 s,0,0 ms,0.6 s,0.8 s,99,100,100,100,0.3 s,0.5 s,0.001,0 ms,0.6 s,0.8 s,01/01/2024
https://www.personaldrivers.com/faq/car-delivery-faq/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.5 s,0.6 s,01/01/2024
https://www.personaldrivers.com/faq/long-distance-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.6 s,0.7 s,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,0.7 s,01/01/2024
https://www.personaldrivers.com/driving-jobs/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,0.5 s,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.5 s,01/01/2024
https://www.personaldrivers.com/about-us/vision-mission-principles/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.6 s,01/01/2024
https://www.personaldrivers.com/get-a-free-quote/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.6 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.6 s,0.6 s,01/01/2024
https://www.personaldrivers.com/about-us/contact-personal-drivers/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.6 s,0.7 s,100,100,100,100,0.4 s,0.4 s,0.007,0 ms,0.6 s,0.7 s,01/01/2024
https://www.personaldrivers.com/sitemap/,100,100,100,99,0.5 s,0.8 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.6 s,01/01/2024
https://www.personaldrivers.com/about-us/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.5 s,0.6 s,01/01/2024
https://www.personaldrivers.com/get-rv-driver-quote/,100,100,100,100,0.5 s,0.8 s,0,60 ms,0.8 s,0.7 s,100,100,100,100,0.3 s,0.4 s,0,60 ms,0.8 s,0.7 s,01/01/2024
https://www.personaldrivers.com/faq/road-trip-driver-faq/,100,100,100,100,0.3 s,0.6 s,0,0 ms,0.3 s,0.3 s,100,100,100,100,0.2 s,0.3 s,0,0 ms,0.3 s,0.3 s,01/01/2024
https://www.personaldrivers.com/faq/hire-a-driver-faq/,100,100,100,100,0.4 s,0.7 s,0,0 ms,0.4 s,0.4 s,100,100,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.4 s,01/01/2024
https://www.personaldrivers.com/get-car-delivery-quote/,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,100,100,100,0.2 s,0.4 s,0,0 ms,0.4 s,0.4 s,01/01/2024
https://www.personaldrivers.com/faq/private-driver-faq/,100,100,100,100,0.3 s,0.6 s,0,0 ms,0.3 s,0.3 s,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.3 s,0.3 s,01/01/2024
https://www.personaldrivers.com/faq/pet-transport-faq/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.5 s,0.7 s,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.5 s,0.7 s,01/01/2024
https://www.personaldrivers.com/faq/personal-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.6 s,0.7 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.6 s,0.7 s,01/01/2024
https://www.personaldrivers.com/get-driver-for-road-trip-quote/,100,100,100,100,0.5 s,0.7 s,0,30 ms,0.6 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,30 ms,0.6 s,0.6 s,01/01/2024
https://www.personaldrivers.com/get-pet-transport-quote/,100,100,100,100,0.4 s,0.8 s,0,0 ms,0.4 s,0.5 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.5 s,01/01/2024
https://www.personaldrivers.com/get-moving-truck-driver-quote/,100,100,100,100,0.5 s,0.9 s,0,0 ms,0.5 s,0.5 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.5 s,01/01/2024
https://www.personaldrivers.com/faq/rv-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.6 s,0.7 s,100,100,100,100,0.3 s,0.4 s,0.01,0 ms,0.6 s,0.7 s,01/01/2024
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,100,100,100,100,0.3 s,0.6 s,0,30 ms,0.5 s,0.6 s,100,100,100,100,0.4 s,0.4 s,0,30 ms,0.5 s,0.6 s,01/01/2024
