"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/road-trip-driver/safe-and-stress-free-family-road-trip-with-road-trip-driver/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.6 s,0.7 s,587,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.6 s,0.7 s,587,03/07/2024
https://www.personaldrivers.com/,100,100,100,100,0.6 s,1.1 s,0,0 ms,0.7 s,0.8 s,731,99,100,100,100,0.2 s,0.4 s,0.006,0 ms,0.7 s,0.8 s,731,03/07/2024
https://www.personaldrivers.com/prices-and-services/rental-truck-driver/,100,96,100,100,0.6 s,0.8 s,0,60 ms,0.7 s,0.7 s,653,100,96,100,100,0.3 s,0.4 s,0.008,60 ms,0.7 s,0.7 s,653,03/07/2024
https://www.personaldrivers.com/get-a-free-quote/,100,100,100,99,0.4 s,0.8 s,0,20 ms,0.6 s,0.7 s,721,99,100,100,100,0.3 s,0.4 s,0.007,20 ms,0.6 s,0.7 s,721,03/07/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,86,100,95,100,0.4 s,0.5 s,0,550 ms,3.1 s,1.4 s,391,86,100,95,100,0.2 s,0.3 s,0.006,550 ms,3.1 s,1.4 s,391,03/07/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.6 s,619,74,100,95,100,0.3 s,0.3 s,0.008,0 ms,0.6 s,0.6 s,619,03/07/2024
https://www.personaldrivers.com/video-library/,79,100,95,100,0.4 s,0.4 s,0,960 ms,3.1 s,1.8 s,406,72,100,95,100,0.2 s,0.3 s,0.095,960 ms,3.1 s,1.8 s,406,03/07/2024
https://www.personaldrivers.com/faq/,100,100,100,100,0.5 s,0.9 s,0,40 ms,0.6 s,0.6 s,567,100,100,100,100,0.3 s,0.4 s,0,40 ms,0.6 s,0.6 s,567,03/07/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,100,100,100,100,0.7 s,0.9 s,0,40 ms,0.8 s,0.8 s,665,99,100,100,100,0.4 s,0.5 s,0.008,40 ms,0.8 s,0.8 s,665,03/07/2024
https://www.personaldrivers.com/prices-and-services/road-trip-driver/,99,100,100,100,0.5 s,0.9 s,0,110 ms,0.7 s,0.7 s,811,99,100,100,100,0.3 s,0.4 s,0.007,110 ms,0.7 s,0.7 s,811,03/07/2024
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,100,100,100,100,0.5 s,0.7 s,0,40 ms,0.6 s,0.7 s,460,100,100,100,100,0.3 s,0.4 s,0,40 ms,0.6 s,0.7 s,460,03/07/2024
https://www.personaldrivers.com/faq/long-distance-driver-faq/,100,100,100,100,0.5 s,0.7 s,0,40 ms,0.5 s,0.7 s,462,100,100,100,100,0.3 s,0.3 s,0,40 ms,0.5 s,0.7 s,462,03/07/2024
https://www.personaldrivers.com/faq/car-delivery-faq/,100,100,100,100,0.5 s,0.8 s,0,50 ms,0.6 s,0.8 s,478,100,100,100,100,0.3 s,0.3 s,0,50 ms,0.6 s,0.8 s,478,03/07/2024
https://www.personaldrivers.com/prices-and-services/personal-driver/,100,97,100,100,0.6 s,0.8 s,0,70 ms,0.7 s,0.8 s,857,98,97,100,100,0.3 s,0.4 s,0.008,70 ms,0.7 s,0.8 s,857,03/07/2024
https://www.personaldrivers.com/prices-and-services/snowbird-transport/,100,100,100,100,0.6 s,0.9 s,0,0 ms,0.6 s,0.7 s,727,71,100,95,100,0.3 s,0.5 s,0.007,0 ms,0.6 s,0.7 s,727,03/07/2024
https://www.personaldrivers.com/prices-and-services/pet-transport/,100,100,100,100,0.5 s,0.8 s,0,30 ms,0.6 s,0.7 s,591,100,100,100,100,0.3 s,0.4 s,0.008,30 ms,0.6 s,0.7 s,591,03/07/2024
https://www.personaldrivers.com/video-library/video-hire-personal-driver/,87,100,95,100,0.4 s,0.4 s,0,510 ms,3.1 s,1.4 s,391,79,100,95,100,0.2 s,0.3 s,0.006,510 ms,3.1 s,1.4 s,391,03/07/2024
https://www.personaldrivers.com/get-rental-truck-driver-quote/,100,100,100,99,0.5 s,0.9 s,0,20 ms,0.6 s,0.7 s,719,100,100,100,100,0.3 s,0.4 s,0.002,20 ms,0.6 s,0.7 s,719,03/07/2024
https://www.personaldrivers.com/video-library/video-snowbird-transport/,90,100,95,100,0.4 s,0.5 s,0,430 ms,3.0 s,1.3 s,398,83,100,95,100,0.3 s,0.3 s,0,430 ms,3.0 s,1.3 s,398,03/07/2024
https://www.personaldrivers.com/prices-and-services/,100,97,100,93,0.5 s,0.8 s,0,60 ms,0.6 s,0.7 s,605,99,97,100,92,0.3 s,0.4 s,0.006,60 ms,0.6 s,0.7 s,605,03/07/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,100,100,100,100,0.5 s,0.9 s,0,80 ms,0.6 s,0.7 s,673,100,100,100,100,0.3 s,0.4 s,0.008,80 ms,0.6 s,0.7 s,673,03/07/2024
https://www.personaldrivers.com/prices-and-services/long-distance-driver/,100,100,100,100,0.5 s,0.8 s,0,30 ms,0.6 s,0.6 s,674,100,100,100,100,0.3 s,0.5 s,0.008,30 ms,0.6 s,0.6 s,674,03/07/2024
https://www.personaldrivers.com/get-private-driver-quote/,100,100,100,99,0.5 s,0.8 s,0,40 ms,0.6 s,0.7 s,719,100,100,100,100,0.3 s,0.3 s,0.004,40 ms,0.6 s,0.7 s,719,03/07/2024
https://www.personaldrivers.com/get-snowbird-transport-quote/,100,100,100,99,0.5 s,0.7 s,0,50 ms,0.6 s,0.7 s,719,100,100,100,100,0.3 s,0.4 s,0.004,50 ms,0.6 s,0.7 s,719,03/07/2024
https://www.personaldrivers.com/get-long-distance-driver-quote/,100,100,100,99,0.5 s,0.8 s,0,70 ms,0.7 s,0.7 s,719,100,100,100,100,0.3 s,0.3 s,0.004,70 ms,0.7 s,0.7 s,719,03/07/2024
https://www.personaldrivers.com/get-personal-driver-quote/,100,100,100,99,0.5 s,0.9 s,0,20 ms,0.7 s,0.7 s,719,100,100,100,100,0.3 s,0.3 s,0.004,20 ms,0.7 s,0.7 s,719,03/07/2024
https://www.personaldrivers.com/get-hire-a-driver-quote/,100,100,100,99,0.6 s,1.0 s,0,80 ms,0.7 s,0.8 s,719,100,100,100,100,0.3 s,0.4 s,0.004,80 ms,0.7 s,0.8 s,719,03/07/2024
https://www.personaldrivers.com/customer-experiences/,100,100,100,100,0.5 s,0.8 s,0,20 ms,0.6 s,0.6 s,597,100,100,100,100,0.3 s,0.3 s,0,20 ms,0.6 s,0.6 s,597,03/07/2024
https://www.personaldrivers.com/faq/personal-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,50 ms,0.6 s,0.7 s,493,99,100,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.7 s,493,03/07/2024
https://www.personaldrivers.com/customer-experiences/medical-transport-across-states/,100,100,100,100,0.5 s,0.7 s,0,30 ms,0.5 s,0.6 s,444,100,100,100,100,0.3 s,0.3 s,0,30 ms,0.5 s,0.6 s,444,03/07/2024
https://www.personaldrivers.com/customer-experiences/convention-equipment-delivery/,100,100,100,100,0.4 s,0.8 s,0,30 ms,0.5 s,0.6 s,447,100,100,100,100,0.3 s,0.3 s,0,30 ms,0.5 s,0.6 s,447,03/07/2024
https://www.personaldrivers.com/about-us/vision-mission-principles/,100,100,100,100,0.5 s,0.8 s,0,40 ms,0.5 s,0.6 s,472,100,100,100,100,0.3 s,0.3 s,0,40 ms,0.5 s,0.6 s,472,03/07/2024
https://www.personaldrivers.com/about-us/contact-personal-drivers/,100,100,100,100,0.5 s,0.8 s,0,30 ms,0.6 s,0.6 s,473,100,100,100,100,0.3 s,0.3 s,0,30 ms,0.6 s,0.6 s,473,03/07/2024
https://www.personaldrivers.com/driving-job-application/,100,100,100,100,0.6 s,0.9 s,0,60 ms,0.7 s,0.7 s,681,100,100,100,100,0.4 s,0.4 s,0,60 ms,0.7 s,0.7 s,681,03/07/2024
https://www.personaldrivers.com/faq/private-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,20 ms,0.6 s,0.6 s,442,100,100,100,100,0.3 s,0.3 s,0,20 ms,0.6 s,0.6 s,442,03/07/2024
https://www.personaldrivers.com/faq/pet-transport-faq/,100,100,100,100,0.5 s,0.8 s,0,60 ms,0.6 s,0.7 s,460,100,100,100,100,0.3 s,0.4 s,0,60 ms,0.6 s,0.7 s,460,03/07/2024
https://www.personaldrivers.com/faq/rv-driver-faq/,100,100,100,100,0.4 s,0.7 s,0,30 ms,0.5 s,0.5 s,510,100,100,100,100,0.3 s,0.4 s,0,30 ms,0.5 s,0.5 s,510,03/07/2024
https://www.personaldrivers.com/faq/road-trip-driver-faq/,100,100,100,100,0.5 s,0.9 s,0,40 ms,0.6 s,0.7 s,462,100,100,100,100,0.3 s,0.3 s,0,40 ms,0.6 s,0.7 s,462,03/07/2024
https://www.personaldrivers.com/faq/hire-a-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,30 ms,0.6 s,0.7 s,503,100,100,100,100,0.5 s,0.5 s,0,30 ms,0.6 s,0.7 s,503,03/07/2024
https://www.personaldrivers.com/prices-and-services/private-driver/,100,100,100,100,0.6 s,0.8 s,0,60 ms,0.7 s,0.7 s,783,100,100,100,100,0.4 s,0.5 s,0.008,60 ms,0.7 s,0.7 s,783,03/07/2024
https://www.personaldrivers.com/get-moving-truck-driver-quote/,100,100,100,99,0.5 s,0.9 s,0,30 ms,0.7 s,0.6 s,721,100,100,100,100,0.3 s,0.3 s,0.002,30 ms,0.7 s,0.6 s,721,03/07/2024
https://www.personaldrivers.com/about-us/,100,100,100,100,0.5 s,0.8 s,0,70 ms,0.6 s,0.7 s,447,100,100,100,100,0.3 s,0.3 s,0,70 ms,0.6 s,0.7 s,447,03/07/2024
https://www.personaldrivers.com/sitemap/,100,100,100,99,0.5 s,1.0 s,0,40 ms,0.6 s,0.6 s,549,100,100,100,100,0.3 s,0.3 s,0,40 ms,0.6 s,0.6 s,549,03/07/2024
https://www.personaldrivers.com/road-trip/tools/gas-calculator/,100,100,95,100,0.6 s,0.9 s,0,70 ms,0.7 s,0.7 s,484,100,100,95,100,0.5 s,0.5 s,0,70 ms,0.7 s,0.7 s,484,03/07/2024
https://www.personaldrivers.com/get-pet-transport-quote/,100,100,100,99,0.4 s,0.7 s,0,50 ms,0.5 s,0.6 s,721,100,100,100,100,0.3 s,0.6 s,0.002,50 ms,0.5 s,0.6 s,721,03/07/2024
https://www.personaldrivers.com/get-rv-driver-quote/,100,100,100,99,0.5 s,0.8 s,0,40 ms,0.7 s,0.7 s,721,100,100,100,100,0.3 s,0.4 s,0.004,40 ms,0.7 s,0.7 s,721,03/07/2024
https://www.personaldrivers.com/get-car-delivery-quote/,99,100,100,99,0.6 s,0.8 s,0,130 ms,0.8 s,0.9 s,721,100,100,100,100,0.3 s,0.3 s,0.004,130 ms,0.8 s,0.9 s,721,03/07/2024
https://www.personaldrivers.com/get-driver-for-road-trip-quote/,100,100,100,99,0.4 s,0.8 s,0,30 ms,0.6 s,0.6 s,721,100,100,100,100,0.3 s,0.4 s,0.002,30 ms,0.6 s,0.6 s,721,03/07/2024
